"region_id","category","value"
80,"corals",1
80,"mangroves",1
80,"seagrasses",1
80,"soft_bottom",1
81,"corals",1
81,"mangroves",1
81,"seagrasses",1
81,"soft_bottom",1
82,"corals",1
82,"mangroves",1
82,"seagrasses",1
82,"soft_bottom",1
83,"corals",1
83,"mangroves",1
83,"seagrasses",1
83,"soft_bottom",1
84,"corals",1
84,"mangroves",1
84,"seagrasses",1
84,"soft_bottom",1
85,"corals",1
85,"mangroves",1
85,"seagrasses",1
85,"soft_bottom",1
86,"corals",1
86,"seagrasses",1
86,"soft_bottom",1
87,"corals",1
87,"seagrasses",1
87,"soft_bottom",1
88,"corals",1
88,"seagrasses",1
88,"soft_bottom",1
89,"corals",1
89,"seagrasses",1
89,"soft_bottom",1
90,"corals",1
90,"seagrasses",1
90,"soft_bottom",1
91,"corals",1
91,"mangroves",1
91,"seagrasses",1
91,"soft_bottom",1
92,"corals",1
92,"mangroves",1
92,"soft_bottom",1
93,"corals",1
93,"soft_bottom",1
94,"corals",1
94,"mangroves",1
94,"seagrasses",1
94,"soft_bottom",1
95,"corals",1
95,"mangroves",1
95,"seagrasses",1
95,"soft_bottom",1
96,"corals",1
96,"mangroves",1
96,"soft_bottom",1
97,"corals",1
97,"mangroves",1
97,"seagrasses",1
97,"soft_bottom",1
98,"corals",1
98,"mangroves",1
98,"seagrasses",1
98,"soft_bottom",1
99,"corals",1
99,"mangroves",1
99,"seagrasses",1
99,"soft_bottom",1
100,"mangroves",1
100,"soft_bottom",1
101,"corals",1
101,"mangroves",1
101,"seagrasses",1
101,"soft_bottom",1
102,"mangroves",1
102,"soft_bottom",1
103,"corals",1
103,"mangroves",1
103,"soft_bottom",1
104,"mangroves",1
104,"soft_bottom",1
105,"corals",1
105,"mangroves",1
105,"seagrasses",1
105,"soft_bottom",1
106,"corals",1
106,"mangroves",1
106,"seagrasses",1
106,"soft_bottom",1
107,"sea_ice_edge",1
107,"soft_bottom",1
108,"corals",1
109,"corals",1
109,"seagrasses",1
109,"soft_bottom",1
110,"corals",1
110,"soft_bottom",1
111,"corals",1
111,"seagrasses",1
111,"soft_bottom",1
112,"corals",1
112,"seagrasses",1
113,"corals",1
113,"mangroves",1
113,"seagrasses",1
113,"soft_bottom",1
114,"corals",1
114,"soft_bottom",1
115,"corals",1
115,"mangroves",1
115,"salt_marshes",1
115,"soft_bottom",1
116,"corals",1
116,"mangroves",1
116,"salt_marshes",1
116,"seagrasses",1
116,"sea_ice_edge",1
116,"soft_bottom",1
117,"corals",1
117,"mangroves",1
117,"seagrasses",1
117,"soft_bottom",1
118,"corals",1
118,"mangroves",1
118,"seagrasses",1
118,"soft_bottom",1
119,"mangroves",1
119,"soft_bottom",1
120,"mangroves",1
120,"soft_bottom",1
121,"mangroves",1
121,"soft_bottom",1
122,"corals",1
122,"mangroves",1
122,"seagrasses",1
122,"soft_bottom",1
123,"soft_bottom",1
124,"soft_bottom",1
125,"sea_ice_edge",1
125,"soft_bottom",1
126,"seagrasses",1
126,"sea_ice_edge",1
126,"soft_bottom",1
127,"salt_marshes",1
127,"sea_ice_edge",1
127,"soft_bottom",1
128,"salt_marshes",1
128,"seagrasses",1
128,"sea_ice_edge",1
128,"soft_bottom",1
129,"salt_marshes",1
129,"seagrasses",1
129,"sea_ice_edge",1
129,"soft_bottom",1
130,"salt_marshes",1
130,"seagrasses",1
130,"sea_ice_edge",1
130,"soft_bottom",1
131,"salt_marshes",1
131,"sea_ice_edge",1
131,"soft_bottom",1
132,"salt_marshes",1
132,"soft_bottom",1
133,"seagrasses",1
133,"soft_bottom",1
134,"soft_bottom",1
135,"salt_marshes",1
135,"seagrasses",1
135,"soft_bottom",1
137,"soft_bottom",1
138,"soft_bottom",1
139,"soft_bottom",1
140,"sea_ice_edge",1
140,"soft_bottom",1
141,"corals",1
141,"mangroves",1
141,"seagrasses",1
141,"soft_bottom",1
142,"corals",1
142,"mangroves",1
142,"seagrasses",1
142,"soft_bottom",1
143,"seagrasses",1
143,"soft_bottom",1
144,"mangroves",1
144,"seagrasses",1
144,"soft_bottom",1
145,"mangroves",1
145,"seagrasses",1
145,"soft_bottom",1
146,"mangroves",1
146,"soft_bottom",1
147,"mangroves",1
147,"seagrasses",1
147,"soft_bottom",1
148,"mangroves",1
148,"soft_bottom",1
149,"mangroves",1
149,"soft_bottom",1
150,"mangroves",1
150,"soft_bottom",1
151,"mangroves",1
151,"seagrasses",1
151,"soft_bottom",1
152,"corals",1
152,"mangroves",1
152,"seagrasses",1
152,"soft_bottom",1
153,"corals",1
153,"mangroves",1
153,"seagrasses",1
153,"soft_bottom",1
154,"corals",1
154,"mangroves",1
154,"soft_bottom",1
155,"corals",1
155,"mangroves",1
155,"seagrasses",1
155,"soft_bottom",1
156,"corals",1
156,"mangroves",1
156,"seagrasses",1
156,"soft_bottom",1
157,"corals",1
157,"mangroves",1
157,"seagrasses",1
157,"soft_bottom",1
158,"corals",1
158,"mangroves",1
158,"seagrasses",1
158,"soft_bottom",1
159,"corals",1
159,"salt_marshes",1
159,"seagrasses",1
159,"sea_ice_edge",1
159,"soft_bottom",1
160,"corals",1
160,"seagrasses",1
160,"sea_ice_edge",1
160,"soft_bottom",1
161,"corals",1
161,"seagrasses",1
161,"soft_bottom",1
162,"sea_ice_edge",1
162,"soft_bottom",1
163,"corals",1
163,"mangroves",1
163,"seagrasses",1
163,"soft_bottom",1
164,"corals",1
164,"seagrasses",1
165,"corals",1
165,"mangroves",1
165,"seagrasses",1
165,"soft_bottom",1
166,"salt_marshes",1
166,"seagrasses",1
166,"sea_ice_edge",1
166,"soft_bottom",1
167,"sea_ice_edge",1
167,"soft_bottom",1
168,"salt_marshes",1
168,"seagrasses",1
168,"sea_ice_edge",1
168,"soft_bottom",1
169,"sea_ice_edge",1
169,"soft_bottom",1
170,"soft_bottom",1
171,"corals",1
171,"mangroves",1
171,"seagrasses",1
171,"soft_bottom",1
172,"soft_bottom",1
