"rgn_id","component","value"
79,"economy",1
79,"livelihood",1
80,"livelihood",0.89294649308852
80,"economy",0.677793698871163
81,"livelihood",0.654104252719374
81,"economy",0.652981665806686
82,"economy",1
82,"livelihood",1
84,"economy",1
84,"livelihood",1
93,"economy",0.75175376723769
91,"economy",0.75175376723769
92,"economy",0.75175376723769
93,"livelihood",0.790682229395559
91,"livelihood",0.790682229395559
92,"livelihood",0.790682229395559
95,"livelihood",0.790682229395559
85,"livelihood",0.790682229395559
86,"livelihood",0.790682229395559
88,"livelihood",0.790682229395559
89,"livelihood",0.790682229395559
95,"economy",0.210069375289318
85,"economy",0.210069375289318
86,"economy",0.210069375289318
88,"economy",0.210069375289318
89,"economy",0.210069375289318
96,"livelihood",0.858791161524865
96,"economy",1
97,"economy",1
97,"livelihood",1
98,"economy",1
98,"livelihood",1
99,"livelihood",0.478049630966559
99,"economy",1
100,"livelihood",0.886804391484369
100,"economy",0.76119880301965
101,"economy",0.398423001634589
101,"livelihood",1
90,"economy",1
102,"economy",1
90,"livelihood",1
102,"livelihood",1
103,"livelihood",1
103,"economy",1
104,"livelihood",0.108631103009814
104,"economy",0.234268860446601
106,"economy",0.929898347055153
106,"livelihood",1
107,"economy",0.64563142190295
107,"livelihood",0.984930673834923
110,"economy",0.880028443517114
110,"livelihood",0.65278916919909
112,"livelihood",0.93422967272942
112,"economy",0.784798288482464
114,"livelihood",1
114,"economy",0.858117628071562
115,"livelihood",1
115,"economy",0.904479702015523
116,"economy",0.833991270431261
116,"livelihood",0.51199494420494
111,"livelihood",0.932955245404132
108,"livelihood",0.932955245404132
118,"livelihood",0.932955245404132
113,"livelihood",0.932955245404132
117,"livelihood",0.932955245404132
121,"livelihood",0.932955245404132
111,"economy",0.783376429791702
108,"economy",0.783376429791702
118,"economy",0.783376429791702
113,"economy",0.783376429791702
117,"economy",0.783376429791702
121,"economy",0.783376429791702
119,"livelihood",0.932955245404132
119,"economy",0.701712875443525
120,"livelihood",0.932955245404132
120,"economy",0.935225919511404
122,"economy",0.625988631101959
122,"livelihood",0.691472432670936
123,"livelihood",0.932955245404132
123,"economy",0.718752692341944
124,"livelihood",1
124,"economy",0.759050522905073
125,"livelihood",0.932955245404132
125,"economy",0.682499945434189
126,"economy",0.666081867219673
126,"livelihood",1
127,"economy",0.177663152613159
127,"livelihood",0.453698302970174
245,"economy",0.726684377921231
249,"economy",0.726684377921231
220,"economy",0.726684377921231
244,"economy",0.726684377921231
250,"economy",0.726684377921231
248,"economy",0.726684377921231
245,"livelihood",0.937938826609099
249,"livelihood",0.937938826609099
220,"livelihood",0.937938826609099
244,"livelihood",0.937938826609099
250,"livelihood",0.937938826609099
248,"livelihood",0.937938826609099
129,"livelihood",1
129,"economy",0.992059187339424
130,"livelihood",0.46678104400718
130,"economy",0.911719172363173
131,"economy",1
131,"livelihood",0.502658246132955
132,"economy",1
132,"livelihood",0.896711356415024
133,"livelihood",0.70150680020964
133,"economy",1
134,"livelihood",0.452510489152157
134,"economy",1
135,"economy",1
135,"livelihood",0.41954247996813
136,"economy",1
136,"livelihood",1
137,"livelihood",1
137,"economy",0.734635281495387
138,"livelihood",0.591367027872059
138,"economy",0.43382140241235
139,"economy",0.955860676832499
139,"livelihood",0.446211977140247
221,"economy",0.335348923655557
140,"economy",0.335348923655557
221,"livelihood",0.932955245404132
140,"livelihood",0.932955245404132
143,"economy",0.487820067013218
143,"livelihood",1
146,"livelihood",0.723319293818535
146,"economy",0.542937579387282
161,"livelihood",1
147,"livelihood",1
161,"economy",0.115710224687997
147,"economy",0.115710224687997
149,"economy",0.64563142190295
149,"livelihood",0.984930673834923
13,"economy",0.261548971381172
151,"economy",0.261548971381172
158,"economy",0.261548971381172
13,"livelihood",0.984930673834923
151,"livelihood",0.984930673834923
158,"livelihood",0.984930673834923
152,"livelihood",0.0309778902324681
152,"economy",0.653492211369147
155,"livelihood",1
155,"economy",0.725336687767581
12,"economy",0.64563142190295
159,"economy",0.64563142190295
150,"economy",0.64563142190295
12,"livelihood",0.984930673834923
159,"livelihood",0.984930673834923
150,"livelihood",0.984930673834923
153,"economy",0.942886667807424
154,"economy",0.942886667807424
162,"economy",0.942886667807424
156,"economy",0.942886667807424
153,"livelihood",1
154,"livelihood",1
162,"livelihood",1
156,"livelihood",1
163,"livelihood",0.656869278541517
163,"economy",0.996584526382856
164,"livelihood",1
164,"economy",1
166,"economy",0.811658830741349
166,"livelihood",0.987449620912345
167,"economy",0.742012714162353
167,"livelihood",0.476340946231008
168,"economy",0.590397357969213
168,"livelihood",0.984719564275358
169,"livelihood",0.62239428856509
169,"economy",0.294082487541924
171,"livelihood",0.514740152407554
171,"economy",1
172,"livelihood",0.763619923753928
172,"economy",1
173,"economy",1
173,"livelihood",1
174,"livelihood",0.572043063136027
174,"economy",1
145,"livelihood",0.622747881221627
175,"livelihood",0.622747881221627
141,"livelihood",0.622747881221627
145,"economy",0.605601919050169
175,"economy",0.605601919050169
141,"economy",0.605601919050169
176,"livelihood",0.730026255361266
176,"economy",1
177,"economy",0.71299342263944
177,"livelihood",0.751904640721639
178,"livelihood",0.60457337472658
178,"economy",1
179,"livelihood",0.884320542563106
179,"economy",1
228,"livelihood",0.83096536507812
227,"livelihood",0.83096536507812
180,"livelihood",0.83096536507812
228,"economy",0.830698615634396
227,"economy",0.830698615634396
180,"economy",0.830698615634396
181,"economy",0.917129032966682
181,"livelihood",0.820507655698414
58,"economy",0.871301158927051
182,"economy",0.871301158927051
58,"livelihood",0.779331728514429
182,"livelihood",0.779331728514429
57,"economy",1
183,"economy",1
55,"economy",1
57,"livelihood",0.718773721981051
183,"livelihood",0.718773721981051
55,"livelihood",0.718773721981051
184,"livelihood",0.671616618636054
184,"economy",1
185,"livelihood",0.773388834807924
185,"economy",0.968931729698391
186,"economy",0.511107784336735
186,"livelihood",0.753402604566693
187,"economy",1
187,"livelihood",0.864944955377993
188,"livelihood",1
188,"economy",1
189,"livelihood",0.440561271213183
189,"economy",1
190,"economy",0.478387951089178
190,"livelihood",0.785267732716904
191,"economy",0.360560849355214
191,"livelihood",1
192,"livelihood",1
192,"economy",0.375200718368054
193,"livelihood",0.95688988550323
193,"economy",0.0861425000393052
194,"economy",1
194,"livelihood",1
195,"economy",1
195,"livelihood",0.798385593346392
196,"economy",0.508902709902153
196,"livelihood",1
197,"livelihood",0.75637752771526
197,"economy",1
198,"livelihood",0.558140415493996
198,"economy",0.585571035816046
199,"economy",0.944845333823413
199,"livelihood",1
200,"economy",0.853963972032861
200,"livelihood",0.867290004630711
202,"livelihood",1
202,"economy",1
26,"livelihood",0.451798979624971
203,"livelihood",0.451798979624971
26,"economy",1
203,"economy",1
204,"economy",1
204,"livelihood",1
205,"economy",0.772168098283034
205,"livelihood",1
247,"livelihood",1
206,"livelihood",1
247,"economy",0.803497688413438
206,"economy",0.803497688413438
207,"livelihood",0.954688193030787
207,"economy",0.729901533931499
208,"economy",1
208,"livelihood",0.811389302146158
209,"economy",1
209,"livelihood",0.670983721398203
210,"economy",1
210,"livelihood",0.618144786666252
157,"livelihood",0.984930673834923
148,"livelihood",0.984930673834923
212,"livelihood",0.984930673834923
157,"economy",1
148,"economy",1
212,"economy",1
214,"livelihood",1
214,"economy",1
215,"livelihood",0.586645560025946
215,"economy",1
216,"economy",0.6708677174732
216,"livelihood",0.628801645236212
218,"livelihood",0.776148351738416
218,"economy",1
219,"livelihood",0.669659385406955
219,"economy",0.586211403029911
222,"livelihood",1
222,"economy",1
144,"economy",0.655876778969784
223,"economy",0.655876778969784
105,"economy",0.655876778969784
144,"livelihood",0.662265792627125
223,"livelihood",0.662265792627125
105,"livelihood",0.662265792627125
224,"livelihood",1
224,"economy",0.954674515146267
237,"livelihood",0.825785097996376
231,"livelihood",0.825785097996376
237,"economy",0.000405814248386596
231,"economy",0.000405814248386596
232,"livelihood",0.793354519596706
232,"economy",1
