"rgn_id","sciname","popn_trend"
63,"Alopias vulpinus","Decreasing"
169,"Alopias vulpinus","Decreasing"
194,"Alopias vulpinus","Decreasing"
223,"Alopias vulpinus","Decreasing"
43,"Alopias vulpinus","Decreasing"
210,"Alopias vulpinus","Decreasing"
172,"Alopias vulpinus","Decreasing"
53,"Alopias vulpinus","Decreasing"
168,"Alopias vulpinus","Decreasing"
60,"Alopias vulpinus","Decreasing"
61,"Alopias vulpinus","Decreasing"
39,"Alopias vulpinus","Decreasing"
196,"Alopias vulpinus","Decreasing"
137,"Alopias vulpinus","Decreasing"
21,"Alopias vulpinus","Decreasing"
117,"Alopias vulpinus","Decreasing"
64,"Alopias vulpinus","Decreasing"
184,"Alopias vulpinus","Decreasing"
75,"Alopias vulpinus","Decreasing"
115,"Alopias vulpinus","Decreasing"
182,"Alopias vulpinus","Decreasing"
97,"Alopias vulpinus","Decreasing"
218,"Alopias vulpinus","Decreasing"
66,"Alopias vulpinus","Decreasing"
76,"Alopias vulpinus","Decreasing"
180,"Alopias vulpinus","Decreasing"
193,"Alopias vulpinus","Decreasing"
147,"Alopias vulpinus","Decreasing"
81,"Alopias vulpinus","Decreasing"
38,"Alopias vulpinus","Decreasing"
166,"Alopias vulpinus","Decreasing"
216,"Alopias vulpinus","Decreasing"
202,"Alopias vulpinus","Decreasing"
167,"Alopias vulpinus","Decreasing"
62,"Alopias vulpinus","Decreasing"
101,"Alopias vulpinus","Decreasing"
19,"Alopias vulpinus","Decreasing"
72,"Alopias vulpinus","Decreasing"
135,"Alopias vulpinus","Decreasing"
200,"Alopias vulpinus","Decreasing"
84,"Alopias vulpinus","Decreasing"
209,"Alopias vulpinus","Decreasing"
183,"Alopias vulpinus","Decreasing"
77,"Alopias vulpinus","Decreasing"
186,"Alopias vulpinus","Decreasing"
138,"Alopias vulpinus","Decreasing"
110,"Alopias vulpinus","Decreasing"
14,"Alopias vulpinus","Decreasing"
82,"Alopias vulpinus","Decreasing"
112,"Alopias vulpinus","Decreasing"
130,"Alopias vulpinus","Decreasing"
80,"Alopias vulpinus","Decreasing"
171,"Alopias vulpinus","Decreasing"
224,"Alopias vulpinus","Decreasing"
44,"Alopias vulpinus","Decreasing"
195,"Alopias vulpinus","Decreasing"
198,"Alopias vulpinus","Decreasing"
129,"Alopias vulpinus","Decreasing"
162,"Alopias vulpinus","Decreasing"
56,"Alopias vulpinus","Decreasing"
136,"Alopias vulpinus","Decreasing"
218,"Balaena mysticetus","Increasing"
144,"Balaena mysticetus","Increasing"
73,"Balaena mysticetus","Increasing"
145,"Balaena mysticetus","Increasing"
163,"Balaena mysticetus","Increasing"
179,"Balaenoptera acutorostrata","Stable"
63,"Balaenoptera acutorostrata","Stable"
73,"Balaenoptera acutorostrata","Stable"
145,"Balaenoptera acutorostrata","Stable"
172,"Balaenoptera acutorostrata","Stable"
162,"Balaenoptera acutorostrata","Stable"
223,"Balaenoptera acutorostrata","Stable"
248,"Balaenoptera acutorostrata","Stable"
111,"Balaenoptera acutorostrata","Stable"
56,"Balaenoptera acutorostrata","Stable"
16,"Balaenoptera acutorostrata","Stable"
210,"Balaenoptera acutorostrata","Stable"
184,"Balaenoptera acutorostrata","Stable"
143,"Balaenoptera acutorostrata","Stable"
117,"Balaenoptera acutorostrata","Stable"
135,"Balaenoptera acutorostrata","Stable"
169,"Balaenoptera acutorostrata","Stable"
65,"Balaenoptera acutorostrata","Stable"
144,"Balaenoptera acutorostrata","Stable"
163,"Balaenoptera acutorostrata","Stable"
209,"Balaenoptera acutorostrata","Stable"
244,"Balaenoptera acutorostrata","Stable"
219,"Balaenoptera acutorostrata","Stable"
249,"Balaenoptera acutorostrata","Stable"
17,"Balaenoptera acutorostrata","Stable"
216,"Balaenoptera acutorostrata","Stable"
59,"Balaenoptera acutorostrata","Stable"
64,"Balaenoptera acutorostrata","Stable"
204,"Balaenoptera acutorostrata","Stable"
181,"Balaenoptera acutorostrata","Stable"
112,"Balaenoptera acutorostrata","Stable"
118,"Balaenoptera acutorostrata","Stable"
116,"Balaenoptera acutorostrata","Stable"
108,"Balaenoptera acutorostrata","Stable"
80,"Balaenoptera acutorostrata","Stable"
175,"Balaenoptera acutorostrata","Stable"
20,"Balaenoptera acutorostrata","Stable"
177,"Balaenoptera acutorostrata","Stable"
141,"Balaenoptera acutorostrata","Stable"
5,"Balaenoptera acutorostrata","Stable"
102,"Balaenoptera acutorostrata","Stable"
245,"Balaenoptera acutorostrata","Stable"
61,"Balaenoptera acutorostrata","Stable"
25,"Balaenoptera acutorostrata","Stable"
140,"Balaenoptera acutorostrata","Stable"
224,"Balaenoptera acutorostrata","Stable"
183,"Balaenoptera acutorostrata","Stable"
79,"Balaenoptera acutorostrata","Stable"
173,"Balaenoptera acutorostrata","Stable"
137,"Balaenoptera acutorostrata","Stable"
62,"Balaenoptera acutorostrata","Stable"
222,"Balaenoptera acutorostrata","Stable"
220,"Balaenoptera acutorostrata","Stable"
213,"Balaenoptera acutorostrata","Stable"
123,"Balaenoptera acutorostrata","Stable"
182,"Balaenoptera acutorostrata","Stable"
120,"Balaenoptera acutorostrata","Stable"
218,"Balaenoptera acutorostrata","Stable"
41,"Balaenoptera acutorostrata","Stable"
180,"Balaenoptera acutorostrata","Stable"
115,"Balaenoptera acutorostrata","Stable"
21,"Balaenoptera acutorostrata","Stable"
250,"Balaenoptera acutorostrata","Stable"
110,"Balaenoptera acutorostrata","Stable"
171,"Balaenoptera acutorostrata","Stable"
66,"Balaenoptera acutorostrata","Stable"
14,"Balaenoptera acutorostrata","Stable"
16,"Balaenoptera bonaerensis ",
43,"Balaenoptera borealis","Unknown"
115,"Balaenoptera borealis","Unknown"
172,"Balaenoptera borealis","Unknown"
100,"Balaenoptera borealis","Unknown"
199,"Balaenoptera borealis","Unknown"
112,"Balaenoptera borealis","Unknown"
102,"Balaenoptera borealis","Unknown"
110,"Balaenoptera borealis","Unknown"
224,"Balaenoptera borealis","Unknown"
13,"Balaenoptera borealis","Unknown"
143,"Balaenoptera borealis","Unknown"
219,"Balaenoptera borealis","Unknown"
111,"Balaenoptera borealis","Unknown"
218,"Balaenoptera borealis","Unknown"
95,"Balaenoptera borealis","Unknown"
114,"Balaenoptera borealis","Unknown"
60,"Balaenoptera borealis","Unknown"
145,"Balaenoptera borealis","Unknown"
92,"Balaenoptera borealis","Unknown"
162,"Balaenoptera borealis","Unknown"
16,"Balaenoptera borealis","Unknown"
64,"Balaenoptera borealis","Unknown"
138,"Balaenoptera borealis","Unknown"
181,"Balaenoptera borealis","Unknown"
210,"Balaenoptera borealis","Unknown"
141,"Balaenoptera borealis","Unknown"
182,"Balaenoptera borealis","Unknown"
171,"Balaenoptera borealis","Unknown"
56,"Balaenoptera borealis","Unknown"
108,"Balaenoptera borealis","Unknown"
180,"Balaenoptera borealis","Unknown"
163,"Balaenoptera borealis","Unknown"
20,"Balaenoptera borealis","Unknown"
42,"Balaenoptera borealis","Unknown"
21,"Balaenoptera borealis","Unknown"
223,"Balaenoptera borealis","Unknown"
183,"Balaenoptera borealis","Unknown"
91,"Balaenoptera borealis","Unknown"
32,"Balaenoptera borealis","Unknown"
73,"Balaenoptera borealis","Unknown"
62,"Balaenoptera borealis","Unknown"
63,"Balaenoptera borealis","Unknown"
200,"Balaenoptera borealis","Unknown"
89,"Balaenoptera borealis","Unknown"
173,"Balaenoptera borealis","Unknown"
135,"Balaenoptera borealis","Unknown"
93,"Balaenoptera borealis","Unknown"
101,"Balaenoptera borealis","Unknown"
16,"Balaenoptera edeni","Unknown"
43,"Balaenoptera musculus","Increasing"
41,"Balaenoptera musculus","Increasing"
11,"Balaenoptera musculus","Increasing"
101,"Balaenoptera musculus","Increasing"
99,"Balaenoptera musculus","Increasing"
53,"Balaenoptera musculus","Increasing"
223,"Balaenoptera musculus","Increasing"
135,"Balaenoptera musculus","Increasing"
15,"Balaenoptera musculus","Increasing"
203,"Balaenoptera musculus","Increasing"
47,"Balaenoptera musculus","Increasing"
1,"Balaenoptera musculus","Increasing"
106,"Balaenoptera musculus","Increasing"
198,"Balaenoptera musculus","Increasing"
103,"Balaenoptera musculus","Increasing"
146,"Balaenoptera musculus","Increasing"
73,"Balaenoptera musculus","Increasing"
42,"Balaenoptera musculus","Increasing"
14,"Balaenoptera musculus","Increasing"
132,"Balaenoptera musculus","Increasing"
25,"Balaenoptera musculus","Increasing"
131,"Balaenoptera musculus","Increasing"
92,"Balaenoptera musculus","Increasing"
205,"Balaenoptera musculus","Increasing"
224,"Balaenoptera musculus","Increasing"
196,"Balaenoptera musculus","Increasing"
44,"Balaenoptera musculus","Increasing"
45,"Balaenoptera musculus","Increasing"
163,"Balaenoptera musculus","Increasing"
98,"Balaenoptera musculus","Increasing"
183,"Balaenoptera musculus","Increasing"
182,"Balaenoptera musculus","Increasing"
104,"Balaenoptera musculus","Increasing"
141,"Balaenoptera musculus","Increasing"
28,"Balaenoptera musculus","Increasing"
202,"Balaenoptera musculus","Increasing"
93,"Balaenoptera musculus","Increasing"
56,"Balaenoptera musculus","Increasing"
8,"Balaenoptera musculus","Increasing"
37,"Balaenoptera musculus","Increasing"
180,"Balaenoptera musculus","Increasing"
145,"Balaenoptera musculus","Increasing"
197,"Balaenoptera musculus","Increasing"
143,"Balaenoptera musculus","Increasing"
129,"Balaenoptera musculus","Increasing"
162,"Balaenoptera musculus","Increasing"
86,"Balaenoptera musculus","Increasing"
137,"Balaenoptera musculus","Increasing"
231,"Balaenoptera musculus","Increasing"
153,"Balaenoptera musculus","Increasing"
204,"Balaenoptera musculus","Increasing"
16,"Balaenoptera musculus","Increasing"
219,"Balaenoptera musculus","Increasing"
138,"Balaenoptera musculus","Increasing"
91,"Balaenoptera musculus","Increasing"
5,"Balaenoptera musculus","Increasing"
48,"Balaenoptera musculus","Increasing"
206,"Balaenoptera musculus","Increasing"
172,"Balaenoptera musculus","Increasing"
191,"Balaenoptera musculus","Increasing"
102,"Balaenoptera musculus","Increasing"
218,"Balaenoptera musculus","Increasing"
125,"Balaenoptera musculus","Increasing"
89,"Balaenoptera musculus","Increasing"
64,"Balaenoptera musculus","Increasing"
195,"Balaenoptera musculus","Increasing"
136,"Balaenoptera musculus","Increasing"
110,"Balaenoptera musculus","Increasing"
13,"Balaenoptera musculus","Increasing"
216,"Balaenoptera musculus","Increasing"
108,"Balaenoptera musculus","Increasing"
192,"Balaenoptera musculus","Increasing"
39,"Balaenoptera musculus","Increasing"
179,"Balaenoptera musculus","Increasing"
210,"Balaenoptera musculus","Increasing"
80,"Balaenoptera musculus","Increasing"
95,"Balaenoptera musculus","Increasing"
209,"Balaenoptera musculus","Increasing"
181,"Balaenoptera musculus","Increasing"
66,"Balaenoptera musculus","Increasing"
200,"Balaenoptera musculus","Increasing"
46,"Balaenoptera musculus","Increasing"
171,"Balaenoptera musculus","Increasing"
31,"Balaenoptera musculus","Increasing"
32,"Balaenoptera musculus","Increasing"
134,"Balaenoptera musculus","Increasing"
60,"Balaenoptera musculus","Increasing"
40,"Balaenoptera musculus","Increasing"
62,"Balaenoptera musculus","Increasing"
173,"Balaenoptera musculus","Increasing"
130,"Balaenoptera musculus","Increasing"
63,"Balaenoptera musculus","Increasing"
19,"Balaenoptera physalus","Unknown"
102,"Balaenoptera physalus","Unknown"
6,"Balaenoptera physalus","Unknown"
15,"Balaenoptera physalus","Unknown"
91,"Balaenoptera physalus","Unknown"
209,"Balaenoptera physalus","Unknown"
181,"Balaenoptera physalus","Unknown"
145,"Balaenoptera physalus","Unknown"
41,"Balaenoptera physalus","Unknown"
79,"Balaenoptera physalus","Unknown"
179,"Balaenoptera physalus","Unknown"
138,"Balaenoptera physalus","Unknown"
177,"Balaenoptera physalus","Unknown"
199,"Balaenoptera physalus","Unknown"
98,"Balaenoptera physalus","Unknown"
223,"Balaenoptera physalus","Unknown"
78,"Balaenoptera physalus","Unknown"
67,"Balaenoptera physalus","Unknown"
175,"Balaenoptera physalus","Unknown"
60,"Balaenoptera physalus","Unknown"
210,"Balaenoptera physalus","Unknown"
68,"Balaenoptera physalus","Unknown"
162,"Balaenoptera physalus","Unknown"
63,"Balaenoptera physalus","Unknown"
93,"Balaenoptera physalus","Unknown"
214,"Balaenoptera physalus","Unknown"
32,"Balaenoptera physalus","Unknown"
59,"Balaenoptera physalus","Unknown"
14,"Balaenoptera physalus","Unknown"
185,"Balaenoptera physalus","Unknown"
13,"Balaenoptera physalus","Unknown"
163,"Balaenoptera physalus","Unknown"
171,"Balaenoptera physalus","Unknown"
147,"Balaenoptera physalus","Unknown"
92,"Balaenoptera physalus","Unknown"
143,"Balaenoptera physalus","Unknown"
84,"Balaenoptera physalus","Unknown"
16,"Balaenoptera physalus","Unknown"
76,"Balaenoptera physalus","Unknown"
108,"Balaenoptera physalus","Unknown"
224,"Balaenoptera physalus","Unknown"
18,"Balaenoptera physalus","Unknown"
42,"Balaenoptera physalus","Unknown"
20,"Balaenoptera physalus","Unknown"
5,"Balaenoptera physalus","Unknown"
176,"Balaenoptera physalus","Unknown"
184,"Balaenoptera physalus","Unknown"
182,"Balaenoptera physalus","Unknown"
222,"Balaenoptera physalus","Unknown"
101,"Balaenoptera physalus","Unknown"
200,"Balaenoptera physalus","Unknown"
219,"Balaenoptera physalus","Unknown"
141,"Balaenoptera physalus","Unknown"
154,"Balaenoptera physalus","Unknown"
81,"Balaenoptera physalus","Unknown"
61,"Balaenoptera physalus","Unknown"
146,"Balaenoptera physalus","Unknown"
100,"Balaenoptera physalus","Unknown"
183,"Balaenoptera physalus","Unknown"
73,"Balaenoptera physalus","Unknown"
172,"Balaenoptera physalus","Unknown"
21,"Balaenoptera physalus","Unknown"
77,"Balaenoptera physalus","Unknown"
135,"Balaenoptera physalus","Unknown"
180,"Balaenoptera physalus","Unknown"
95,"Balaenoptera physalus","Unknown"
62,"Balaenoptera physalus","Unknown"
80,"Balaenoptera physalus","Unknown"
173,"Balaenoptera physalus","Unknown"
89,"Balaenoptera physalus","Unknown"
218,"Balaenoptera physalus","Unknown"
16,"Berardius arnuxii ",
16,"Caperea marginata","Unknown"
163,"Carcharhinus amblyrhynchos","Unknown"
216,"Carcharhinus amblyrhynchos","Unknown"
38,"Carcharhinus amblyrhynchos","Unknown"
31,"Carcharhinus amblyrhynchos","Unknown"
16,"Carcharhinus amblyrhynchos","Unknown"
32,"Carcharhinus amblyrhynchos","Unknown"
42,"Carcharhinus amblyrhynchos","Unknown"
147,"Carcharhinus amblyrhynchos","Unknown"
40,"Carcharhinus melanopterus","Decreasing"
42,"Carcharhinus melanopterus","Decreasing"
16,"Carcharhinus melanopterus","Decreasing"
11,"Carcharhinus melanopterus","Decreasing"
102,"Carcharhinus melanopterus","Decreasing"
7,"Carcharhinus melanopterus","Decreasing"
209,"Carcharhinus melanopterus","Decreasing"
31,"Carcharhinus melanopterus","Decreasing"
41,"Carcharhinus melanopterus","Decreasing"
5,"Carcharhinus melanopterus","Decreasing"
203,"Carcharhinus melanopterus","Decreasing"
202,"Carcharhinus melanopterus","Decreasing"
45,"Carcharhinus melanopterus","Decreasing"
39,"Carcharhinus melanopterus","Decreasing"
15,"Carcharhinus melanopterus","Decreasing"
53,"Carcharhinus melanopterus","Decreasing"
46,"Carcharhinus melanopterus","Decreasing"
210,"Carcharhinus melanopterus","Decreasing"
37,"Carcharhinus melanopterus","Decreasing"
44,"Carcharhinus melanopterus","Decreasing"
25,"Carcharhinus melanopterus","Decreasing"
43,"Carcharhinus melanopterus","Decreasing"
37,"Carcharodon carcharias","Unknown"
102,"Carcharodon carcharias","Unknown"
202,"Carcharodon carcharias","Unknown"
63,"Carcharodon carcharias","Unknown"
77,"Carcharodon carcharias","Unknown"
188,"Carcharodon carcharias","Unknown"
214,"Carcharodon carcharias","Unknown"
41,"Carcharodon carcharias","Unknown"
187,"Carcharodon carcharias","Unknown"
16,"Carcharodon carcharias","Unknown"
31,"Carcharodon carcharias","Unknown"
82,"Carcharodon carcharias","Unknown"
171,"Carcharodon carcharias","Unknown"
110,"Carcharodon carcharias","Unknown"
232,"Carcharodon carcharias","Unknown"
80,"Carcharodon carcharias","Unknown"
43,"Carcharodon carcharias","Unknown"
5,"Carcharodon carcharias","Unknown"
210,"Carcharodon carcharias","Unknown"
224,"Carcharodon carcharias","Unknown"
61,"Carcharodon carcharias","Unknown"
84,"Carcharodon carcharias","Unknown"
184,"Carcharodon carcharias","Unknown"
40,"Carcharodon carcharias","Unknown"
76,"Carcharodon carcharias","Unknown"
67,"Carcharodon carcharias","Unknown"
64,"Carcharodon carcharias","Unknown"
81,"Carcharodon carcharias","Unknown"
124,"Carcharodon carcharias","Unknown"
101,"Carcharodon carcharias","Unknown"
163,"Carcharodon carcharias","Unknown"
78,"Carcharodon carcharias","Unknown"
79,"Carcharodon carcharias","Unknown"
60,"Carcharodon carcharias","Unknown"
15,"Carcharodon carcharias","Unknown"
182,"Carcharodon carcharias","Unknown"
179,"Carcharodon carcharias","Unknown"
62,"Carcharodon carcharias","Unknown"
162,"Carcharodon carcharias","Unknown"
186,"Carcharodon carcharias","Unknown"
42,"Carcharodon carcharias","Unknown"
133,"Caretta caretta",
114,"Caretta caretta",
52,"Caretta caretta",
132,"Caretta caretta",
101,"Caretta caretta",
41,"Caretta caretta",
45,"Caretta caretta",
125,"Caretta caretta",
136,"Caretta caretta",
116,"Caretta caretta",
173,"Caretta caretta",
130,"Caretta caretta",
204,"Caretta caretta",
67,"Caretta caretta",
135,"Caretta caretta",
131,"Caretta caretta",
122,"Caretta caretta",
15,"Caretta caretta",
113,"Caretta caretta",
163,"Caretta caretta",
129,"Caretta caretta",
209,"Caretta caretta",
84,"Caretta caretta",
117,"Caretta caretta",
102,"Caretta caretta",
111,"Caretta caretta",
115,"Caretta caretta",
5,"Caretta caretta",
76,"Caretta caretta",
81,"Caretta caretta",
182,"Caretta caretta",
82,"Caretta caretta",
16,"Caretta caretta",
184,"Caretta caretta",
140,"Caretta caretta",
66,"Caretta caretta",
79,"Caretta caretta",
48,"Caretta caretta",
166,"Caretta caretta",
210,"Caretta caretta",
110,"Caretta caretta",
61,"Caretta caretta",
179,"Caretta caretta",
112,"Caretta caretta",
171,"Caretta caretta",
42,"Caretta caretta",
62,"Caretta caretta",
214,"Caretta caretta",
121,"Caretta caretta",
40,"Caretta caretta",
80,"Caretta caretta",
139,"Caretta caretta",
164,"Caretta caretta",
216,"Caretta caretta",
162,"Cephalorhynchus hectori","Decreasing"
162,"Cephalorhynchus hectori maui",
80,"Cetorhinus maximus","Decreasing"
187,"Cetorhinus maximus","Decreasing"
60,"Cetorhinus maximus","Decreasing"
64,"Cetorhinus maximus","Decreasing"
186,"Cetorhinus maximus","Decreasing"
180,"Cetorhinus maximus","Decreasing"
76,"Cetorhinus maximus","Decreasing"
172,"Cetorhinus maximus","Decreasing"
224,"Cetorhinus maximus","Decreasing"
184,"Cetorhinus maximus","Decreasing"
188,"Cetorhinus maximus","Decreasing"
79,"Cetorhinus maximus","Decreasing"
173,"Cetorhinus maximus","Decreasing"
102,"Cetorhinus maximus","Decreasing"
171,"Cetorhinus maximus","Decreasing"
210,"Cetorhinus maximus","Decreasing"
232,"Cetorhinus maximus","Decreasing"
16,"Cetorhinus maximus","Decreasing"
183,"Cetorhinus maximus","Decreasing"
143,"Cetorhinus maximus","Decreasing"
82,"Cetorhinus maximus","Decreasing"
209,"Cetorhinus maximus","Decreasing"
62,"Cetorhinus maximus","Decreasing"
182,"Cetorhinus maximus","Decreasing"
177,"Cetorhinus maximus","Decreasing"
68,"Cetorhinus maximus","Decreasing"
218,"Cetorhinus maximus","Decreasing"
77,"Cetorhinus maximus","Decreasing"
223,"Cetorhinus maximus","Decreasing"
176,"Cetorhinus maximus","Decreasing"
175,"Cetorhinus maximus","Decreasing"
61,"Cetorhinus maximus","Decreasing"
214,"Cetorhinus maximus","Decreasing"
59,"Cetorhinus maximus","Decreasing"
162,"Cetorhinus maximus","Decreasing"
138,"Cetorhinus maximus","Decreasing"
73,"Cetorhinus maximus","Decreasing"
84,"Cetorhinus maximus","Decreasing"
78,"Cetorhinus maximus","Decreasing"
66,"Cetorhinus maximus","Decreasing"
63,"Cetorhinus maximus","Decreasing"
81,"Cetorhinus maximus","Decreasing"
163,"Cetorhinus maximus","Decreasing"
67,"Cetorhinus maximus","Decreasing"
179,"Cetorhinus maximus","Decreasing"
137,"Cetorhinus maximus","Decreasing"
208,"Cheilinus undulatus","Decreasing"
8,"Cheilinus undulatus","Decreasing"
209,"Cheilinus undulatus","Decreasing"
16,"Cheilinus undulatus","Decreasing"
147,"Cheilinus undulatus","Decreasing"
212,"Cheilinus undulatus","Decreasing"
15,"Cheilinus undulatus","Decreasing"
10,"Cheilinus undulatus","Decreasing"
231,"Cheilinus undulatus","Decreasing"
50,"Cheilinus undulatus","Decreasing"
207,"Cheilinus undulatus","Decreasing"
28,"Cheilinus undulatus","Decreasing"
216,"Cheilinus undulatus","Decreasing"
40,"Cheilinus undulatus","Decreasing"
11,"Cheilinus undulatus","Decreasing"
153,"Cheilinus undulatus","Decreasing"
39,"Cheilinus undulatus","Decreasing"
45,"Cheilinus undulatus","Decreasing"
1,"Cheilinus undulatus","Decreasing"
47,"Cheilinus undulatus","Decreasing"
206,"Cheilinus undulatus","Decreasing"
37,"Cheilinus undulatus","Decreasing"
210,"Cheilinus undulatus","Decreasing"
46,"Cheilinus undulatus","Decreasing"
25,"Cheilinus undulatus","Decreasing"
202,"Cheilinus undulatus","Decreasing"
2,"Cheilinus undulatus","Decreasing"
44,"Cheilinus undulatus","Decreasing"
205,"Cheilinus undulatus","Decreasing"
7,"Cheilinus undulatus","Decreasing"
9,"Cheilinus undulatus","Decreasing"
154,"Cheilinus undulatus","Decreasing"
19,"Cheilinus undulatus","Decreasing"
151,"Cheilinus undulatus","Decreasing"
14,"Cheilinus undulatus","Decreasing"
155,"Cheilinus undulatus","Decreasing"
12,"Cheilinus undulatus","Decreasing"
161,"Cheilinus undulatus","Decreasing"
43,"Cheilinus undulatus","Decreasing"
42,"Cheilinus undulatus","Decreasing"
156,"Cheilinus undulatus","Decreasing"
6,"Cheilinus undulatus","Decreasing"
24,"Cheilinus undulatus","Decreasing"
17,"Cheilinus undulatus","Decreasing"
146,"Cheilinus undulatus","Decreasing"
41,"Cheilinus undulatus","Decreasing"
18,"Cheilinus undulatus","Decreasing"
5,"Cheilinus undulatus","Decreasing"
31,"Cheilinus undulatus","Decreasing"
255,"Cheilinus undulatus","Decreasing"
13,"Cheilinus undulatus","Decreasing"
49,"Cheilinus undulatus","Decreasing"
79,"Cheilinus undulatus","Decreasing"
152,"Cheilinus undulatus","Decreasing"
29,"Cheilinus undulatus","Decreasing"
203,"Cheilinus undulatus","Decreasing"
214,"Cheilinus undulatus","Decreasing"
118,"Chelonia mydas","Decreasing"
125,"Chelonia mydas","Decreasing"
171,"Chelonia mydas","Decreasing"
53,"Chelonia mydas","Decreasing"
210,"Chelonia mydas","Decreasing"
209,"Chelonia mydas","Decreasing"
103,"Chelonia mydas","Decreasing"
104,"Chelonia mydas","Decreasing"
7,"Chelonia mydas","Decreasing"
216,"Chelonia mydas","Decreasing"
9,"Chelonia mydas","Decreasing"
6,"Chelonia mydas","Decreasing"
156,"Chelonia mydas","Decreasing"
164,"Chelonia mydas","Decreasing"
163,"Chelonia mydas","Decreasing"
8,"Chelonia mydas","Decreasing"
153,"Chelonia mydas","Decreasing"
123,"Chelonia mydas","Decreasing"
151,"Chelonia mydas","Decreasing"
50,"Chelonia mydas","Decreasing"
52,"Chelonia mydas","Decreasing"
167,"Chelonia mydas","Decreasing"
51,"Chelonia mydas","Decreasing"
150,"Chelonia mydas","Decreasing"
135,"Chelonia mydas","Decreasing"
96,"Chelonia mydas","Decreasing"
137,"Chelonia mydas","Decreasing"
54,"Chelonia mydas","Decreasing"
212,"Chelonia mydas","Decreasing"
214,"Chelonia mydas","Decreasing"
17,"Chelonia mydas","Decreasing"
244,"Chelonia mydas","Decreasing"
86,"Chelonia mydas","Decreasing"
249,"Chelonia mydas","Decreasing"
15,"Chelonia mydas","Decreasing"
205,"Chelonia mydas","Decreasing"
120,"Chelonia mydas","Decreasing"
191,"Chelonia mydas","Decreasing"
92,"Chelonia mydas","Decreasing"
130,"Chelonia mydas","Decreasing"
48,"Chelonia mydas","Decreasing"
162,"Chelonia mydas","Decreasing"
108,"Chelonia mydas","Decreasing"
18,"Chelonia mydas","Decreasing"
116,"Chelonia mydas","Decreasing"
204,"Chelonia mydas","Decreasing"
42,"Chelonia mydas","Decreasing"
115,"Chelonia mydas","Decreasing"
122,"Chelonia mydas","Decreasing"
132,"Chelonia mydas","Decreasing"
147,"Chelonia mydas","Decreasing"
81,"Chelonia mydas","Decreasing"
39,"Chelonia mydas","Decreasing"
231,"Chelonia mydas","Decreasing"
193,"Chelonia mydas","Decreasing"
202,"Chelonia mydas","Decreasing"
43,"Chelonia mydas","Decreasing"
93,"Chelonia mydas","Decreasing"
131,"Chelonia mydas","Decreasing"
64,"Chelonia mydas","Decreasing"
91,"Chelonia mydas","Decreasing"
16,"Chelonia mydas","Decreasing"
140,"Chelonia mydas","Decreasing"
126,"Chelonia mydas","Decreasing"
168,"Chelonia mydas","Decreasing"
41,"Chelonia mydas","Decreasing"
76,"Chelonia mydas","Decreasing"
127,"Chelonia mydas","Decreasing"
1,"Chelonia mydas","Decreasing"
40,"Chelonia mydas","Decreasing"
5,"Chelonia mydas","Decreasing"
66,"Chelonia mydas","Decreasing"
44,"Chelonia mydas","Decreasing"
159,"Chelonia mydas","Decreasing"
169,"Chelonia mydas","Decreasing"
47,"Chelonia mydas","Decreasing"
113,"Chelonia mydas","Decreasing"
114,"Chelonia mydas","Decreasing"
11,"Chelonia mydas","Decreasing"
