"rgn_id","component","value"
50,"livelihood",1
50,"economy",1
51,"livelihood",1
51,"economy",1
52,"economy",0.74947278787291
52,"livelihood",0.757253299340318
53,"economy",1
53,"livelihood",0.57425022960621
54,"economy",1
54,"livelihood",1
56,"livelihood",1
56,"economy",1
59,"livelihood",0.609882255847025
59,"economy",1
60,"livelihood",0.774914102543595
60,"economy",0.472124087154559
61,"economy",1
61,"livelihood",0.97094783415764
62,"livelihood",1
62,"economy",1
63,"livelihood",0.886468356942412
63,"economy",1
64,"livelihood",0.926866697889328
64,"economy",0.920450849847424
65,"economy",1
65,"livelihood",1
66,"livelihood",1
66,"economy",1
67,"livelihood",0.56816615216486
67,"economy",1
68,"livelihood",0.979436986130981
68,"economy",1
69,"economy",1
69,"livelihood",0.643391478102204
70,"economy",1
70,"livelihood",0.716132569754484
71,"economy",1
71,"livelihood",0.640939825783659
72,"livelihood",0.710998446220765
72,"economy",1
73,"livelihood",0.724541801885218
73,"economy",1
74,"economy",1
74,"livelihood",0.981127487867607
75,"economy",1
75,"livelihood",0.927924831659478
76,"livelihood",1
76,"economy",1
77,"livelihood",1
77,"economy",1
78,"economy",1
78,"livelihood",0.995712834851247
79,"economy",1
79,"livelihood",1
80,"livelihood",0.885096309246157
80,"economy",0.625955370235214
81,"livelihood",0.614844712516216
81,"economy",0.655480065430079
82,"economy",1
82,"livelihood",1
84,"economy",1
84,"livelihood",1
93,"economy",0.81275563389919
91,"economy",0.81275563389919
92,"economy",0.81275563389919
93,"livelihood",0.714166616152494
91,"livelihood",0.714166616152494
92,"livelihood",0.714166616152494
95,"livelihood",0.714166616152494
85,"livelihood",0.714166616152494
86,"livelihood",0.714166616152494
88,"livelihood",0.714166616152494
89,"livelihood",0.714166616152494
95,"economy",0.196570584018025
85,"economy",0.196570584018025
86,"economy",0.196570584018025
88,"economy",0.196570584018025
89,"economy",0.196570584018025
96,"livelihood",0.858791161524865
96,"economy",1
97,"economy",1
97,"livelihood",1
98,"economy",1
98,"livelihood",1
99,"livelihood",0.48644301351032
99,"economy",1
100,"livelihood",0.886968307224502
100,"economy",1
101,"economy",0.619176916332764
101,"livelihood",1
90,"economy",1
102,"economy",1
90,"livelihood",1
102,"livelihood",1
103,"livelihood",1
103,"economy",1
104,"livelihood",0.108631103009814
104,"economy",0.211245696695989
106,"economy",1
106,"livelihood",0.78714504112871
107,"economy",0.695348451592402
107,"livelihood",0.936637698071856
110,"economy",0.927568505344975
110,"livelihood",0.676093524839675
112,"livelihood",0.9319330642547
112,"economy",0.873410116294029
114,"livelihood",1
114,"economy",0.963364360182809
115,"livelihood",1
115,"economy",0.975405993992506
116,"economy",0.876435645828685
116,"livelihood",0.521292827689551
111,"livelihood",0.92394900266682
108,"livelihood",0.92394900266682
118,"livelihood",0.92394900266682
113,"livelihood",0.92394900266682
117,"livelihood",0.92394900266682
121,"livelihood",0.92394900266682
111,"economy",0.784076000223439
108,"economy",0.784076000223439
118,"economy",0.784076000223439
113,"economy",0.784076000223439
117,"economy",0.784076000223439
121,"economy",0.784076000223439
119,"livelihood",0.92394900266682
119,"economy",0.82972784652339
120,"livelihood",0.92394900266682
120,"economy",0.78914526249784
122,"economy",0.713193705886013
122,"livelihood",0.682545757471298
123,"livelihood",0.92394900266682
123,"economy",0.854598038412365
124,"livelihood",1
124,"economy",0.725931182117321
125,"livelihood",0.92394900266682
125,"economy",0.682006693527856
126,"economy",0.793483005738274
126,"livelihood",0.7632587051113
127,"economy",0.236956479313962
127,"livelihood",0.446773770401412
245,"economy",0.752391281431965
249,"economy",0.752391281431965
220,"economy",0.752391281431965
244,"economy",0.752391281431965
250,"economy",0.752391281431965
248,"economy",0.752391281431965
245,"livelihood",0.937938826609099
249,"livelihood",0.937938826609099
220,"livelihood",0.937938826609099
244,"livelihood",0.937938826609099
250,"livelihood",0.937938826609099
248,"livelihood",0.937938826609099
129,"livelihood",1
129,"economy",1
130,"livelihood",0.5363538428384
130,"economy",1
131,"economy",1
131,"livelihood",0.512432502258717
132,"economy",1
132,"livelihood",0.896711356415024
133,"livelihood",0.760214666279064
133,"economy",1
134,"livelihood",0.457828623226221
134,"economy",1
135,"economy",1
135,"livelihood",0.469599585589771
136,"economy",1
136,"livelihood",1
137,"livelihood",1
137,"economy",1
138,"livelihood",0.616521180187708
138,"economy",0.54733906099242
139,"economy",1
139,"livelihood",0.556639547520888
221,"economy",0.355063212761285
140,"economy",0.355063212761285
221,"livelihood",0.92394900266682
140,"livelihood",0.92394900266682
143,"economy",0.522094370764495
143,"livelihood",0.700705701773045
146,"livelihood",0.724022985790816
146,"economy",0.766157431416804
161,"livelihood",1
147,"livelihood",1
161,"economy",0.417136032675593
147,"economy",0.417136032675593
149,"economy",0.695348451592402
149,"livelihood",0.936637698071856
13,"economy",0.461364129382884
151,"economy",0.461364129382884
158,"economy",0.461364129382884
13,"livelihood",0.936637698071856
151,"livelihood",0.936637698071856
158,"livelihood",0.936637698071856
152,"livelihood",0.0334424389500771
152,"economy",0.764145831161049
155,"livelihood",1
155,"economy",0.992472267859025
12,"economy",0.695348451592402
159,"economy",0.695348451592402
150,"economy",0.695348451592402
12,"livelihood",0.936637698071856
159,"livelihood",0.936637698071856
150,"livelihood",0.936637698071856
153,"economy",0.997925828682622
154,"economy",0.997925828682622
162,"economy",0.997925828682622
156,"economy",0.997925828682622
153,"livelihood",1
154,"livelihood",1
162,"livelihood",1
156,"livelihood",1
163,"livelihood",0.687656937336162
163,"economy",0.99822324651203
164,"livelihood",1
164,"economy",1
166,"economy",0.858926992541665
166,"livelihood",0.986351011180813
167,"economy",1
167,"livelihood",0.468241347329454
168,"economy",0.752476291885749
168,"livelihood",0.923990579651494
169,"livelihood",0.674890127918995
169,"economy",0.297756587091626
171,"livelihood",0.589495767379267
171,"economy",1
172,"livelihood",0.774230580648747
172,"economy",1
173,"economy",1
173,"livelihood",1
174,"livelihood",0.644839596598313
174,"economy",1
145,"livelihood",0.667706299867125
175,"livelihood",0.667706299867125
141,"livelihood",0.667706299867125
145,"economy",0.660308632751659
175,"economy",0.660308632751659
141,"economy",0.660308632751659
176,"livelihood",0.78620624410612
176,"economy",1
177,"economy",0.744389956470948
177,"livelihood",0.750910266586769
178,"livelihood",0.629949474022724
178,"economy",1
179,"livelihood",0.88456678879491
179,"economy",1
228,"livelihood",0.679959642459071
227,"livelihood",0.679959642459071
180,"livelihood",0.679959642459071
228,"economy",0.928617276910974
227,"economy",0.928617276910974
180,"economy",0.928617276910974
181,"economy",1
181,"livelihood",0.821088443109925
58,"economy",0.871301158927051
182,"economy",0.871301158927051
58,"livelihood",0.794256011191521
182,"livelihood",0.794256011191521
57,"economy",1
183,"economy",1
55,"economy",1
57,"livelihood",0.735261506100763
183,"livelihood",0.735261506100763
55,"livelihood",0.735261506100763
184,"livelihood",0.712316519784564
184,"economy",1
185,"livelihood",0.805730960172268
185,"economy",0.972330383515253
186,"economy",0.543901780691899
186,"livelihood",0.774914102543595
187,"economy",1
187,"livelihood",0.858976562946977
188,"livelihood",1
188,"economy",1
189,"livelihood",0.524151899715483
189,"economy",1
190,"economy",0.884729048728878
190,"livelihood",0.791155481319336
191,"economy",0.621626819611596
191,"livelihood",1
192,"livelihood",1
192,"economy",0.739500229026817
193,"livelihood",0.926866697889328
193,"economy",0.263284743981708
194,"economy",1
194,"livelihood",1
195,"economy",1
195,"livelihood",0.746977586709137
196,"economy",0.59788657768379
196,"livelihood",1
197,"livelihood",0.772488857653043
197,"economy",1
198,"livelihood",0.570380660572345
198,"economy",0.817604927435478
199,"economy",1
199,"livelihood",1
200,"economy",1
200,"livelihood",0.8686284104709
202,"livelihood",1
202,"economy",1
26,"livelihood",0.460356553943942
203,"livelihood",0.460356553943942
26,"economy",1
203,"economy",1
204,"economy",1
204,"livelihood",1
205,"economy",0.946222361092895
205,"livelihood",1
247,"livelihood",0.744870843112259
206,"livelihood",0.744870843112259
247,"economy",0.690525114759969
206,"economy",0.690525114759969
207,"livelihood",0.954688193030787
207,"economy",0.878807847785539
208,"economy",1
208,"livelihood",0.854203071859824
209,"economy",1
209,"livelihood",0.73688273297953
210,"economy",1
210,"livelihood",0.626232685309422
157,"livelihood",0.936637698071856
148,"livelihood",0.936637698071856
212,"livelihood",0.936637698071856
157,"economy",1
148,"economy",1
212,"economy",1
214,"livelihood",0.913257836745734
214,"economy",1
215,"livelihood",0.5738363207218
215,"economy",1
216,"economy",0.987915329914435
216,"livelihood",0.383965223552123
218,"livelihood",0.734792016164653
218,"economy",1
219,"livelihood",0.692711157487018
219,"economy",0.586211403029911
222,"livelihood",1
222,"economy",1
144,"economy",0.724668542812074
223,"economy",0.724668542812074
105,"economy",0.724668542812074
144,"livelihood",0.760154611083753
223,"livelihood",0.760154611083753
105,"livelihood",0.760154611083753
224,"livelihood",1
224,"economy",1
237,"livelihood",0.825785097996376
231,"livelihood",0.825785097996376
237,"economy",0.000380686126825058
231,"economy",0.000380686126825058
232,"livelihood",0.793354519596706
232,"economy",1
