"rgn_name","rgn_id","product","year","tons","gapfilled"
"Algeria",84,"fish_oil",1989,,0
"Algeria",84,"fish_oil",1990,,0
"Algeria",84,"fish_oil",1991,,0
"Algeria",84,"fish_oil",1992,,0
"Algeria",84,"fish_oil",1993,,0
"Algeria",84,"fish_oil",1994,,0
"Algeria",84,"fish_oil",1995,,0
"Algeria",84,"fish_oil",1996,,0
"Algeria",84,"fish_oil",1997,,0
"Algeria",84,"fish_oil",1998,,0
"Algeria",84,"fish_oil",1999,,0
"Algeria",84,"fish_oil",2000,,0
"Algeria",84,"fish_oil",2001,,0
"Algeria",84,"fish_oil",2002,,0
"Algeria",84,"fish_oil",2003,,0
"Algeria",84,"fish_oil",2004,0.1,0
"Algeria",84,"fish_oil",2005,0,0
"Algeria",84,"fish_oil",2006,0,0
"Algeria",84,"fish_oil",2007,0,0
"Algeria",84,"fish_oil",2008,0,0
"Algeria",84,"fish_oil",2009,0,0
"Algeria",84,"ornamentals",1976,,0
"Algeria",84,"ornamentals",1977,,0
"Algeria",84,"ornamentals",1978,,0
"Algeria",84,"ornamentals",1979,,0
"Algeria",84,"ornamentals",1980,,0
"Algeria",84,"ornamentals",1981,,0
"Algeria",84,"ornamentals",1982,,0
"Algeria",84,"ornamentals",1983,,0
"Algeria",84,"ornamentals",1984,,0
"Algeria",84,"ornamentals",1985,,0
"Algeria",84,"ornamentals",1986,,0
"Algeria",84,"ornamentals",1987,,0
"Algeria",84,"ornamentals",1988,,0
"Algeria",84,"ornamentals",1989,,0
"Algeria",84,"ornamentals",1990,,0
"Algeria",84,"ornamentals",1991,,0
"Algeria",84,"ornamentals",1992,,0
"Algeria",84,"ornamentals",1993,,0
"Algeria",84,"ornamentals",1994,,0
"Algeria",84,"ornamentals",1995,,0
"Algeria",84,"ornamentals",1996,,0
"Algeria",84,"ornamentals",1997,,0
"Algeria",84,"ornamentals",1998,,0
"Algeria",84,"ornamentals",1999,,0
"Algeria",84,"ornamentals",2000,,0
"Algeria",84,"ornamentals",2001,0.1,0
"Algeria",84,"ornamentals",2002,0.1,0
"Algeria",84,"ornamentals",2003,1,0
"Algeria",84,"ornamentals",2004,1,0
"Algeria",84,"ornamentals",2005,1,0
"Algeria",84,"ornamentals",2006,0.1,0
"Algeria",84,"ornamentals",2007,0.1,0
"Algeria",84,"ornamentals",2008,0,0
"Algeria",84,"ornamentals",2009,0,0
"Algeria",84,"seaweeds",1976,,0
"Algeria",84,"seaweeds",1977,,0
"Algeria",84,"seaweeds",1978,,0
"Algeria",84,"seaweeds",1979,,0
"Algeria",84,"seaweeds",1980,,0
"Algeria",84,"seaweeds",1981,,0
"Algeria",84,"seaweeds",1982,,0
"Algeria",84,"seaweeds",1983,,0
"Algeria",84,"seaweeds",1984,,0
"Algeria",84,"seaweeds",1985,,0
"Algeria",84,"seaweeds",1986,,0
"Algeria",84,"seaweeds",1987,,0
"Algeria",84,"seaweeds",1988,,0
"Algeria",84,"seaweeds",1989,,0
"Algeria",84,"seaweeds",1990,,0
"Algeria",84,"seaweeds",1991,,0
"Algeria",84,"seaweeds",1992,,0
"Algeria",84,"seaweeds",1993,,0
"Algeria",84,"seaweeds",1994,,0
"Algeria",84,"seaweeds",1995,,0
"Algeria",84,"seaweeds",1996,36,0
"Algeria",84,"seaweeds",1997,0,0
"Algeria",84,"seaweeds",1998,0,0
"Algeria",84,"seaweeds",1999,0,0
"Algeria",84,"seaweeds",2000,0,0
"Algeria",84,"seaweeds",2001,0,0
"Algeria",84,"seaweeds",2002,0,0
"Algeria",84,"seaweeds",2003,0,0
"Algeria",84,"seaweeds",2004,0,0
"Algeria",84,"seaweeds",2005,0,0
"Algeria",84,"seaweeds",2006,0,0
"Algeria",84,"seaweeds",2007,0,0
"Algeria",84,"seaweeds",2008,0,0
"Algeria",84,"seaweeds",2009,0,0
"Angola",200,"fish_oil",1976,,0
"Angola",200,"fish_oil",1977,,0
"Angola",200,"fish_oil",1978,,0
"Angola",200,"fish_oil",1979,,0
"Angola",200,"fish_oil",1980,,0
"Angola",200,"fish_oil",1981,,0
"Angola",200,"fish_oil",1982,,0
"Angola",200,"fish_oil",1983,,0
"Angola",200,"fish_oil",1984,,0
"Angola",200,"fish_oil",1985,,0
"Angola",200,"fish_oil",1986,,0
"Angola",200,"fish_oil",1987,,0
"Angola",200,"fish_oil",1988,,0
"Angola",200,"fish_oil",1989,,0
"Angola",200,"fish_oil",1990,,0
"Angola",200,"fish_oil",1991,,0
"Angola",200,"fish_oil",1992,,0
"Angola",200,"fish_oil",1993,,0
"Angola",200,"fish_oil",1994,,0
"Angola",200,"fish_oil",1995,,0
"Angola",200,"fish_oil",1996,,0
"Angola",200,"fish_oil",1997,,0
"Angola",200,"fish_oil",1998,965,0
"Angola",200,"fish_oil",1999,690,0
"Angola",200,"fish_oil",2000,400,0
"Angola",200,"fish_oil",2001,,0
"Angola",200,"fish_oil",2002,,0
"Angola",200,"fish_oil",2003,922,0
"Angola",200,"fish_oil",2004,811,0
"Angola",200,"fish_oil",2005,851,0
"Angola",200,"fish_oil",2006,500,0
"Angola",200,"fish_oil",2007,0,0
"Angola",200,"fish_oil",2008,40,0
"Angola",200,"fish_oil",2009,8,0
"Angola",200,"ornamentals",1976,,0
"Angola",200,"ornamentals",1977,,0
"Angola",200,"ornamentals",1978,,0
"Angola",200,"ornamentals",1979,,0
"Angola",200,"ornamentals",1980,,0
"Angola",200,"ornamentals",1981,,0
"Angola",200,"ornamentals",1982,,0
"Angola",200,"ornamentals",1983,,0
"Angola",200,"ornamentals",1984,,0
"Angola",200,"ornamentals",1985,,0
"Angola",200,"ornamentals",1986,,0
"Angola",200,"ornamentals",1987,,0
"Angola",200,"ornamentals",1988,,0
"Angola",200,"ornamentals",1989,,0
"Angola",200,"ornamentals",1990,,0
"Angola",200,"ornamentals",1991,,0
"Angola",200,"ornamentals",1992,,0
"Angola",200,"ornamentals",1993,,0
"Angola",200,"ornamentals",1994,,0
"Angola",200,"ornamentals",1995,,0
"Angola",200,"ornamentals",1996,,0
"Angola",200,"ornamentals",1997,,0
"Angola",200,"ornamentals",1998,,0
"Angola",200,"ornamentals",1999,,0
"Angola",200,"ornamentals",2000,,0
"Angola",200,"ornamentals",2001,,0
"Angola",200,"ornamentals",2002,,0
"Angola",200,"ornamentals",2003,0.1,0
"Angola",200,"ornamentals",2004,0,0
"Angola",200,"ornamentals",2005,0,0
"Angola",200,"ornamentals",2006,0,0
"Angola",200,"ornamentals",2007,0,0
"Angola",200,"ornamentals",2008,0,0
"Angola",200,"ornamentals",2009,0,0
"Antigua and Barbuda",120,"ornamentals",1976,,0
"Antigua and Barbuda",120,"ornamentals",1977,,0
"Antigua and Barbuda",120,"ornamentals",1978,,0
"Antigua and Barbuda",120,"ornamentals",1979,,0
"Antigua and Barbuda",120,"ornamentals",1980,,0
"Antigua and Barbuda",120,"ornamentals",1981,,0
"Antigua and Barbuda",120,"ornamentals",1982,,0
"Antigua and Barbuda",120,"ornamentals",1983,,0
"Antigua and Barbuda",120,"ornamentals",1984,,0
"Antigua and Barbuda",120,"ornamentals",1985,,0
"Antigua and Barbuda",120,"ornamentals",1986,,0
"Antigua and Barbuda",120,"ornamentals",1987,,0
"Antigua and Barbuda",120,"ornamentals",1988,,0
"Antigua and Barbuda",120,"ornamentals",1989,,0
"Antigua and Barbuda",120,"ornamentals",1990,,0
"Antigua and Barbuda",120,"ornamentals",1991,,0
"Antigua and Barbuda",120,"ornamentals",1992,,0
"Antigua and Barbuda",120,"ornamentals",1993,,0
"Antigua and Barbuda",120,"ornamentals",1994,,0
"Antigua and Barbuda",120,"ornamentals",1995,,0
"Antigua and Barbuda",120,"ornamentals",1996,,0
"Antigua and Barbuda",120,"ornamentals",1997,,0
"Antigua and Barbuda",120,"ornamentals",1998,,0
"Antigua and Barbuda",120,"ornamentals",1999,,0
"Antigua and Barbuda",120,"ornamentals",2000,,0
"Antigua and Barbuda",120,"ornamentals",2001,,0
"Antigua and Barbuda",120,"ornamentals",2002,0.1,0
"Antigua and Barbuda",120,"ornamentals",2003,0.1,0
"Antigua and Barbuda",120,"ornamentals",2004,0,0
"Antigua and Barbuda",120,"ornamentals",2005,0,0
"Antigua and Barbuda",120,"ornamentals",2006,0,0
"Antigua and Barbuda",120,"ornamentals",2007,0,0
"Antigua and Barbuda",120,"ornamentals",2008,0,0
"Antigua and Barbuda",120,"ornamentals",2009,0,0
"Argentina",172,"fish_oil",1976,,0
"Argentina",172,"fish_oil",1977,,0
"Argentina",172,"fish_oil",1978,,0
"Argentina",172,"fish_oil",1979,,0
"Argentina",172,"fish_oil",1980,,0
"Argentina",172,"fish_oil",1981,,0
"Argentina",172,"fish_oil",1982,,0
"Argentina",172,"fish_oil",1983,,0
"Argentina",172,"fish_oil",1984,,0
"Argentina",172,"fish_oil",1985,,0
"Argentina",172,"fish_oil",1986,,0
"Argentina",172,"fish_oil",1987,,0
"Argentina",172,"fish_oil",1988,,0
"Argentina",172,"fish_oil",1989,,0
"Argentina",172,"fish_oil",1990,,0
"Argentina",172,"fish_oil",1991,,0
"Argentina",172,"fish_oil",1992,,0
"Argentina",172,"fish_oil",1993,,0
"Argentina",172,"fish_oil",1994,,0
"Argentina",172,"fish_oil",1995,,0
"Argentina",172,"fish_oil",1996,,0
"Argentina",172,"fish_oil",1997,,0
"Argentina",172,"fish_oil",1998,,0
"Argentina",172,"fish_oil",1999,,0
"Argentina",172,"fish_oil",2000,,0
"Argentina",172,"fish_oil",2001,,0
"Argentina",172,"fish_oil",2002,,0
"Argentina",172,"fish_oil",2003,,0
"Argentina",172,"fish_oil",2004,,0
"Argentina",172,"fish_oil",2005,690,0
"Argentina",172,"fish_oil",2006,488,0
"Argentina",172,"fish_oil",2007,959.2,0
"Argentina",172,"fish_oil",2008,1543.1,0
"Argentina",172,"fish_oil",2009,1015,0
"Argentina",172,"ornamentals",1976,0.1,0
"Argentina",172,"ornamentals",1977,0.1,0
"Argentina",172,"ornamentals",1978,0.1,0
"Argentina",172,"ornamentals",1979,0.1,0
"Argentina",172,"ornamentals",1980,0.1,0
"Argentina",172,"ornamentals",1981,0.1,0
"Argentina",172,"ornamentals",1982,0.1,0
"Argentina",172,"ornamentals",1983,0.1,0
"Argentina",172,"ornamentals",1984,,0
"Argentina",172,"ornamentals",1985,,0
"Argentina",172,"ornamentals",1986,0.1,0
"Argentina",172,"ornamentals",1987,1,0
"Argentina",172,"ornamentals",1988,0.1,0
"Argentina",172,"ornamentals",1989,0.1,0
"Argentina",172,"ornamentals",1990,1,0
"Argentina",172,"ornamentals",1991,8,0
"Argentina",172,"ornamentals",1992,1,0
"Argentina",172,"ornamentals",1993,0.1,0
"Argentina",172,"ornamentals",1994,0.1,0
"Argentina",172,"ornamentals",1995,0.1,0
"Argentina",172,"ornamentals",1996,0.1,0
"Argentina",172,"ornamentals",1997,0.1,0
"Argentina",172,"ornamentals",1998,0.1,0
"Argentina",172,"ornamentals",1999,,0
"Argentina",172,"ornamentals",2000,0.1,0
"Argentina",172,"ornamentals",2001,1,0
"Argentina",172,"ornamentals",2002,1,0
"Argentina",172,"ornamentals",2003,2,0
"Argentina",172,"ornamentals",2004,1,0
"Argentina",172,"ornamentals",2005,2,0
"Argentina",172,"ornamentals",2006,2,0
"Argentina",172,"ornamentals",2007,1,0
"Argentina",172,"ornamentals",2008,1,0
"Argentina",172,"ornamentals",2009,1,0
"Argentina",172,"seaweeds",1976,,0
"Argentina",172,"seaweeds",1977,,0
"Argentina",172,"seaweeds",1978,,0
"Argentina",172,"seaweeds",1979,,0
"Argentina",172,"seaweeds",1980,,0
"Argentina",172,"seaweeds",1981,,0
"Argentina",172,"seaweeds",1982,,0
"Argentina",172,"seaweeds",1983,,0
"Argentina",172,"seaweeds",1984,,0
"Argentina",172,"seaweeds",1985,,0
"Argentina",172,"seaweeds",1986,,0
"Argentina",172,"seaweeds",1987,,0
"Argentina",172,"seaweeds",1988,,0
"Argentina",172,"seaweeds",1989,,0
"Argentina",172,"seaweeds",1990,,0
"Argentina",172,"seaweeds",1991,,0
"Argentina",172,"seaweeds",1992,,0
"Argentina",172,"seaweeds",1993,,0
"Argentina",172,"seaweeds",1994,753,0
"Argentina",172,"seaweeds",1995,430,0
"Argentina",172,"seaweeds",1996,236,0
"Argentina",172,"seaweeds",1997,200,0
"Argentina",172,"seaweeds",1998,230,0
"Argentina",172,"seaweeds",1999,121,0
"Argentina",172,"seaweeds",2000,19,0
"Argentina",172,"seaweeds",2001,2,0
"Argentina",172,"seaweeds",2002,1.1,0
"Argentina",172,"seaweeds",2003,62,0
"Argentina",172,"seaweeds",2004,46,0
"Argentina",172,"seaweeds",2005,90,0
"Argentina",172,"seaweeds",2006,171,0
"Argentina",172,"seaweeds",2007,89,0
"Argentina",172,"seaweeds",2008,117,0
"Argentina",172,"seaweeds",2009,127,0
"Argentina",172,"shells",1976,,0
"Argentina",172,"shells",1977,,0
"Argentina",172,"shells",1978,,0
"Argentina",172,"shells",1979,,0
"Argentina",172,"shells",1980,,0
"Argentina",172,"shells",1981,,0
"Argentina",172,"shells",1982,,0
"Argentina",172,"shells",1983,,0
"Argentina",172,"shells",1984,,0
"Argentina",172,"shells",1985,,0
"Argentina",172,"shells",1986,,0
"Argentina",172,"shells",1987,,0
"Argentina",172,"shells",1988,,0
"Argentina",172,"shells",1989,,0
"Argentina",172,"shells",1990,,0
"Argentina",172,"shells",1991,,0
"Argentina",172,"shells",1992,,0
"Argentina",172,"shells",1993,,0
"Argentina",172,"shells",1994,,0
"Argentina",172,"shells",1995,,0
"Argentina",172,"shells",1996,,0
"Argentina",172,"shells",1997,,0
"Argentina",172,"shells",1998,,0
"Argentina",172,"shells",1999,,0
"Argentina",172,"shells",2000,,0
"Argentina",172,"shells",2001,0,0
"Argentina",172,"shells",2002,0.1,0
"Argentina",172,"shells",2003,26,0
"Argentina",172,"shells",2004,0,0
"Argentina",172,"shells",2005,0,0
"Argentina",172,"shells",2006,0,0
"Argentina",172,"shells",2007,0,0
"Argentina",172,"shells",2008,0,0
"Argentina",172,"shells",2009,0,0
"Argentina",172,"sponges",1976,,0
"Argentina",172,"sponges",1977,,0
"Argentina",172,"sponges",1978,,0
"Argentina",172,"sponges",1979,,0
"Argentina",172,"sponges",1980,,0
"Argentina",172,"sponges",1981,,0
"Argentina",172,"sponges",1982,,0
"Argentina",172,"sponges",1983,,0
"Argentina",172,"sponges",1984,,0
"Argentina",172,"sponges",1985,,0
"Argentina",172,"sponges",1986,,0
"Argentina",172,"sponges",1987,,0
"Argentina",172,"sponges",1988,,0
"Argentina",172,"sponges",1989,,0
"Argentina",172,"sponges",1990,,0
"Argentina",172,"sponges",1991,,0
"Argentina",172,"sponges",1992,,0
"Argentina",172,"sponges",1993,,0
"Argentina",172,"sponges",1994,,0
"Argentina",172,"sponges",1995,,0
"Argentina",172,"sponges",1996,,0
"Argentina",172,"sponges",1997,,0
"Argentina",172,"sponges",1998,,0
"Argentina",172,"sponges",1999,,0
"Argentina",172,"sponges",2000,,0
"Argentina",172,"sponges",2001,0.1,0
"Argentina",172,"sponges",2002,0,0
"Argentina",172,"sponges",2003,0,0
"Argentina",172,"sponges",2004,0,0
"Argentina",172,"sponges",2005,0,0
"Argentina",172,"sponges",2006,0,0
"Argentina",172,"sponges",2007,0,0
"Argentina",172,"sponges",2008,0,0
"Argentina",172,"sponges",2009,0,0
"Aruba",250,"corals",1976,,0
"Aruba",250,"corals",1977,,0
"Aruba",250,"corals",1978,,0
"Aruba",250,"corals",1979,,0
"Aruba",250,"corals",1980,,0
"Aruba",250,"corals",1981,,0
"Aruba",250,"corals",1982,,0
"Aruba",250,"corals",1983,,0
"Aruba",250,"corals",1984,,0
"Aruba",250,"corals",1985,,0
"Aruba",250,"corals",1986,,0
"Aruba",250,"corals",1987,,0
"Aruba",250,"corals",1988,,0
"Aruba",250,"corals",1989,,0
"Aruba",250,"corals",1990,,0
"Aruba",250,"corals",1991,,0
"Aruba",250,"corals",1992,,0
"Aruba",250,"corals",1993,,0
"Aruba",250,"corals",1994,,0
"Aruba",250,"corals",1995,,0
"Aruba",250,"corals",1996,,0
"Aruba",250,"corals",1997,,0
"Aruba",250,"corals",1998,,0
"Aruba",250,"corals",1999,,0
"Aruba",250,"corals",2000,,0
"Aruba",250,"corals",2001,,0
"Aruba",250,"corals",2002,34,0
"Aruba",250,"corals",2003,0,0
"Aruba",250,"corals",2004,0,0
"Aruba",250,"corals",2005,0,0
"Aruba",250,"corals",2006,0,0
"Aruba",250,"corals",2007,0,0
"Aruba",250,"corals",2008,0,0
"Aruba",250,"corals",2009,0,0
"Aruba",250,"fish_oil",1976,,0
"Aruba",250,"fish_oil",1977,,0
"Aruba",250,"fish_oil",1978,,0
"Aruba",250,"fish_oil",1979,,0
"Aruba",250,"fish_oil",1980,,0
"Aruba",250,"fish_oil",1981,,0
"Aruba",250,"fish_oil",1982,,0
"Aruba",250,"fish_oil",1983,,0
"Aruba",250,"fish_oil",1984,,0
"Aruba",250,"fish_oil",1985,,0
"Aruba",250,"fish_oil",1986,,0
"Aruba",250,"fish_oil",1987,,0
"Aruba",250,"fish_oil",1988,,0
"Aruba",250,"fish_oil",1989,,0
"Aruba",250,"fish_oil",1990,,0
"Aruba",250,"fish_oil",1991,,0
"Aruba",250,"fish_oil",1992,,0
"Aruba",250,"fish_oil",1993,,0
"Aruba",250,"fish_oil",1994,,0
"Aruba",250,"fish_oil",1995,,0
"Aruba",250,"fish_oil",1996,,0
"Aruba",250,"fish_oil",1997,,0
"Aruba",250,"fish_oil",1998,,0
"Aruba",250,"fish_oil",1999,,0
"Aruba",250,"fish_oil",2000,,0
"Aruba",250,"fish_oil",2001,,0
"Aruba",250,"fish_oil",2002,,0
"Aruba",250,"fish_oil",2003,,0
"Aruba",250,"fish_oil",2004,,0
"Aruba",250,"fish_oil",2005,,0
"Aruba",250,"fish_oil",2006,,0
"Aruba",250,"fish_oil",2007,,0
"Aruba",250,"fish_oil",2008,0,0
"Aruba",250,"fish_oil",2009,0,0
"Aruba",250,"ornamentals",1976,,0
"Aruba",250,"ornamentals",1977,,0
"Aruba",250,"ornamentals",1978,,0
"Aruba",250,"ornamentals",1979,,0
"Aruba",250,"ornamentals",1980,,0
"Aruba",250,"ornamentals",1981,,0
"Aruba",250,"ornamentals",1982,,0
"Aruba",250,"ornamentals",1983,,0
"Aruba",250,"ornamentals",1984,,0
"Aruba",250,"ornamentals",1985,,0
"Aruba",250,"ornamentals",1986,,0
"Aruba",250,"ornamentals",1987,,0
"Aruba",250,"ornamentals",1988,,0
"Aruba",250,"ornamentals",1989,,0
"Aruba",250,"ornamentals",1990,,0
"Aruba",250,"ornamentals",1991,,0
"Aruba",250,"ornamentals",1992,,0
"Aruba",250,"ornamentals",1993,,0
"Aruba",250,"ornamentals",1994,,0
"Aruba",250,"ornamentals",1995,,0
"Aruba",250,"ornamentals",1996,,0
"Aruba",250,"ornamentals",1997,,0
"Aruba",250,"ornamentals",1998,,0
"Aruba",250,"ornamentals",1999,,0
"Aruba",250,"ornamentals",2000,,0
"Aruba",250,"ornamentals",2001,,0
"Aruba",250,"ornamentals",2002,,0
"Aruba",250,"ornamentals",2003,,0
"Aruba",250,"ornamentals",2004,0.183333334,0
"Aruba",250,"ornamentals",2005,0.166666667,0
"Aruba",250,"ornamentals",2006,0.35,0
"Aruba",250,"ornamentals",2007,0.183333334,0
"Aruba",250,"ornamentals",2008,0.35,0
"Aruba",250,"ornamentals",2009,0.333333333,0
"Aruba",250,"seaweeds",1976,,0
"Aruba",250,"seaweeds",1977,,0
"Aruba",250,"seaweeds",1978,,0
"Aruba",250,"seaweeds",1979,,0
"Aruba",250,"seaweeds",1980,,0
"Aruba",250,"seaweeds",1981,,0
"Aruba",250,"seaweeds",1982,,0
"Aruba",250,"seaweeds",1983,,0
"Aruba",250,"seaweeds",1984,,0
"Aruba",250,"seaweeds",1985,,0
"Aruba",250,"seaweeds",1986,,0
"Aruba",250,"seaweeds",1987,,0
"Aruba",250,"seaweeds",1988,,0
"Aruba",250,"seaweeds",1989,,0
"Aruba",250,"seaweeds",1990,,0
"Aruba",250,"seaweeds",1991,,0
"Aruba",250,"seaweeds",1992,,0
"Aruba",250,"seaweeds",1993,,0
"Aruba",250,"seaweeds",1994,,0
"Aruba",250,"seaweeds",1995,,0
"Aruba",250,"seaweeds",1996,,0
"Aruba",250,"seaweeds",1997,,0
"Aruba",250,"seaweeds",1998,,0
"Aruba",250,"seaweeds",1999,,0
"Aruba",250,"seaweeds",2000,,0
"Aruba",250,"seaweeds",2001,,0
"Aruba",250,"seaweeds",2002,,0
"Aruba",250,"seaweeds",2003,0.016666667,0
"Aruba",250,"seaweeds",2004,0,0
"Aruba",250,"seaweeds",2005,0,0
"Aruba",250,"seaweeds",2006,0,0
"Aruba",250,"seaweeds",2007,0,0
"Aruba",250,"seaweeds",2008,0,0
"Aruba",250,"seaweeds",2009,0,0
"Aruba",250,"shells",1976,,0
"Aruba",250,"shells",1977,,0
"Aruba",250,"shells",1978,,0
"Aruba",250,"shells",1979,,0
"Aruba",250,"shells",1980,,0
"Aruba",250,"shells",1981,,0
"Aruba",250,"shells",1982,,0
"Aruba",250,"shells",1983,,0
"Aruba",250,"shells",1984,,0
"Aruba",250,"shells",1985,,0
"Aruba",250,"shells",1986,,0
"Aruba",250,"shells",1987,,0
"Aruba",250,"shells",1988,,0
"Aruba",250,"shells",1989,,0
"Aruba",250,"shells",1990,,0
"Aruba",250,"shells",1991,,0
"Aruba",250,"shells",1992,,0
"Aruba",250,"shells",1993,,0
"Aruba",250,"shells",1994,,0
"Aruba",250,"shells",1995,,0
"Aruba",250,"shells",1996,,0
"Aruba",250,"shells",1997,,0
"Aruba",250,"shells",1998,,0
"Aruba",250,"shells",1999,,0
"Aruba",250,"shells",2000,,0
"Aruba",250,"shells",2001,,0
"Aruba",250,"shells",2002,,0
"Aruba",250,"shells",2003,,0
"Aruba",250,"shells",2004,0.016666667,0
"Aruba",250,"shells",2005,0,0
"Aruba",250,"shells",2006,0,0
"Aruba",250,"shells",2007,0,0
"Aruba",250,"shells",2008,0,0
"Aruba",250,"shells",2009,0,0
"Australia",16,"corals",1976,464,0
"Australia",16,"corals",1977,524,0
"Australia",16,"corals",1978,705,0
"Australia",16,"corals",1979,981,0
"Australia",16,"corals",1980,1505,0
"Australia",16,"corals",1981,663,0
"Australia",16,"corals",1982,739,0
"Australia",16,"corals",1983,613,0
"Australia",16,"corals",1984,535,0
"Australia",16,"corals",1985,468,0
"Australia",16,"corals",1986,,0
"Australia",16,"corals",1987,,0
"Australia",16,"corals",1988,,0
"Australia",16,"corals",1989,,0
"Australia",16,"corals",1990,1618,0
"Australia",16,"corals",1991,1420,0
"Australia",16,"corals",1992,1300,0
"Australia",16,"corals",1993,1369,0
"Australia",16,"corals",1994,1780,0
"Australia",16,"corals",1995,1188,0
"Australia",16,"corals",1996,894,0
"Australia",16,"corals",1997,902,0
"Australia",16,"corals",1998,1377,0
"Australia",16,"corals",1999,861,0
"Australia",16,"corals",2000,982,0
"Australia",16,"corals",2001,829,0
"Australia",16,"corals",2002,1412,0
"Australia",16,"corals",2003,941,0
"Australia",16,"corals",2004,782,0
"Australia",16,"corals",2005,707,0
"Australia",16,"corals",2006,1676,0
"Australia",16,"corals",2007,616,0
"Australia",16,"corals",2008,446,0
"Australia",16,"corals",2009,294,0
"Australia",16,"fish_oil",1976,,0
"Australia",16,"fish_oil",1977,,0
"Australia",16,"fish_oil",1978,,0
"Australia",16,"fish_oil",1979,,0
"Australia",16,"fish_oil",1980,,0
"Australia",16,"fish_oil",1981,,0
"Australia",16,"fish_oil",1982,,0
"Australia",16,"fish_oil",1983,,0
"Australia",16,"fish_oil",1984,,0
"Australia",16,"fish_oil",1985,,0
"Australia",16,"fish_oil",1986,,0
"Australia",16,"fish_oil",1987,,0
"Australia",16,"fish_oil",1988,,0
"Australia",16,"fish_oil",1989,533,0
"Australia",16,"fish_oil",1990,29,0
"Australia",16,"fish_oil",1991,79.1,0
"Australia",16,"fish_oil",1992,485,0
"Australia",16,"fish_oil",1993,326,0
"Australia",16,"fish_oil",1994,571,0
"Australia",16,"fish_oil",1995,253,0
"Australia",16,"fish_oil",1996,268,0
"Australia",16,"fish_oil",1997,220,0
"Australia",16,"fish_oil",1998,349,0
"Australia",16,"fish_oil",1999,185,0
"Australia",16,"fish_oil",2000,246,0
"Australia",16,"fish_oil",2001,169,0
"Australia",16,"fish_oil",2002,89,0
"Australia",16,"fish_oil",2003,243,0
"Australia",16,"fish_oil",2004,179,0
